Date,Open,High,Low,Close,Adj Close,Volume
2012-05-10,9.560000,9.560000,9.560000,9.560000,9.448112,0
2012-05-11,9.560000,9.560000,9.560000,9.560000,9.448112,0
2012-05-14,9.560000,9.560000,9.560000,9.560000,9.448112,0
2012-05-15,9.560000,9.560000,9.560000,9.560000,9.448112,0
2012-05-16,9.560000,9.560000,9.560000,9.560000,9.448112,0
2012-05-17,9.560000,9.560000,9.560000,9.560000,9.448112,0
2012-05-18,9.560000,9.560000,9.560000,9.560000,9.448112,0
2012-05-21,9.560000,9.560000,9.560000,9.560000,9.448112,0
2012-05-22,9.560000,9.560000,9.560000,9.560000,9.448112,0
2012-05-23,10.050000,10.050000,10.050000,10.050000,9.932376,0
2012-05-24,10.040000,10.040000,10.040000,10.040000,9.922491,0
2012-05-25,10.030000,10.030000,10.030000,10.030000,9.912608,0
2012-05-29,10.020000,10.020000,10.020000,10.020000,9.902727,0
2012-05-30,10.070000,10.070000,10.070000,10.070000,9.952140,0
2012-05-31,10.130000,10.130000,10.130000,10.130000,10.011441,0
2012-06-01,10.180000,10.180000,10.180000,10.180000,10.060857,0
2012-06-04,10.160000,10.160000,10.160000,10.160000,10.041089,0
2012-06-05,10.160000,10.160000,10.160000,10.160000,10.041089,0
2012-06-06,10.090000,10.090000,10.090000,10.090000,9.971908,0
2012-06-07,10.100000,10.100000,10.100000,10.100000,9.981790,0
2012-06-08,10.110000,10.110000,10.110000,10.110000,9.991671,0
2012-06-11,10.120000,10.120000,10.120000,10.120000,10.001555,0
2012-06-12,10.080000,10.080000,10.080000,10.080000,9.962025,0
2012-06-13,10.110000,10.110000,10.110000,10.110000,9.991671,0
2012-06-14,10.090000,10.090000,10.090000,10.090000,9.971908,0
2012-06-15,10.160000,10.160000,10.160000,10.160000,10.041089,0
2012-06-18,10.160000,10.160000,10.160000,10.160000,10.041089,0
2012-06-19,10.150000,10.150000,10.150000,10.150000,10.031205,0
2012-06-20,10.140000,10.140000,10.140000,10.140000,10.021325,0
2012-06-21,10.100000,10.100000,10.100000,10.100000,9.981790,0
2012-06-22,10.050000,10.050000,10.050000,10.050000,9.932376,0
2012-06-25,10.090000,10.090000,10.090000,10.090000,9.971908,0
2012-06-26,10.080000,10.080000,10.080000,10.080000,9.962025,0
2012-06-27,10.090000,10.090000,10.090000,10.090000,9.971908,0
2012-06-28,10.100000,10.100000,10.100000,10.100000,9.981790,0
2012-06-29,10.070000,10.070000,10.070000,10.070000,9.952140,0
2012-07-02,10.120000,10.120000,10.120000,10.120000,10.001555,0
2012-07-03,10.100000,10.100000,10.100000,10.100000,9.981790,0
2012-07-05,10.140000,10.140000,10.140000,10.140000,10.021325,0
2012-07-06,10.150000,10.150000,10.150000,10.150000,10.031205,0
2012-07-09,10.180000,10.180000,10.180000,10.180000,10.060857,0
2012-07-10,10.200000,10.200000,10.200000,10.200000,10.080619,0
2012-07-11,10.190000,10.190000,10.190000,10.190000,10.070738,0
2012-07-12,10.200000,10.200000,10.200000,10.200000,10.080619,0
2012-07-13,10.200000,10.200000,10.200000,10.200000,10.080619,0
2012-07-16,10.230000,10.230000,10.230000,10.230000,10.110269,0
2012-07-17,10.200000,10.200000,10.200000,10.200000,10.080619,0
2012-07-18,10.210000,10.210000,10.210000,10.210000,10.090506,0
2012-07-19,10.210000,10.210000,10.210000,10.210000,10.090506,0
2012-07-20,10.250000,10.250000,10.250000,10.250000,10.130034,0
2012-07-23,10.240000,10.240000,10.240000,10.240000,10.120153,0
2012-07-24,10.250000,10.250000,10.250000,10.250000,10.130034,0
2012-07-25,10.230000,10.230000,10.230000,10.230000,10.110269,0
2012-07-26,10.230000,10.230000,10.230000,10.230000,10.110269,0
2012-07-27,10.200000,10.200000,10.200000,10.200000,10.080619,0
2012-07-30,10.220000,10.220000,10.220000,10.220000,10.100389,0
2012-07-31,10.260000,10.260000,10.260000,10.260000,10.139915,0
2012-08-01,10.250000,10.250000,10.250000,10.250000,10.130034,0
2012-08-02,10.250000,10.250000,10.250000,10.250000,10.130034,0
2012-08-03,10.230000,10.230000,10.230000,10.230000,10.110269,0
2012-08-06,10.250000,10.250000,10.250000,10.250000,10.130034,0
2012-08-07,10.230000,10.230000,10.230000,10.230000,10.110269,0
2012-08-08,10.190000,10.190000,10.190000,10.190000,10.070738,0
2012-08-09,10.180000,10.180000,10.180000,10.180000,10.060857,0
2012-08-10,10.190000,10.190000,10.190000,10.190000,10.070738,0
2012-08-13,10.160000,10.160000,10.160000,10.160000,10.041089,0
2012-08-14,10.120000,10.120000,10.120000,10.120000,10.001555,0
2012-08-15,10.040000,10.040000,10.040000,10.040000,9.922491,0
2012-08-16,10.030000,10.030000,10.030000,10.030000,9.912608,0
2012-08-17,10.030000,10.030000,10.030000,10.030000,9.912608,0
2012-08-20,10.030000,10.030000,10.030000,10.030000,9.912608,0
2012-08-21,10.040000,10.040000,10.040000,10.040000,9.922491,0
2012-08-22,10.120000,10.120000,10.120000,10.120000,10.001555,0
2012-08-23,10.180000,10.180000,10.180000,10.180000,10.060857,0
2012-08-24,10.170000,10.170000,10.170000,10.170000,10.050975,0
2012-08-27,10.200000,10.200000,10.200000,10.200000,10.080619,0
2012-08-28,10.220000,10.220000,10.220000,10.220000,10.100389,0
2012-08-29,10.200000,10.200000,10.200000,10.200000,10.080619,0
2012-08-30,10.190000,10.190000,10.190000,10.190000,10.070738,0
2012-08-31,10.230000,10.230000,10.230000,10.230000,10.110269,0
2012-09-04,10.220000,10.220000,10.220000,10.220000,10.100389,0
2012-09-05,10.230000,10.230000,10.230000,10.230000,10.110269,0
2012-09-06,10.190000,10.190000,10.190000,10.190000,10.070738,0
2012-09-07,10.230000,10.230000,10.230000,10.230000,10.110269,0
2012-09-10,10.240000,10.240000,10.240000,10.240000,10.120153,0
2012-09-11,10.230000,10.230000,10.230000,10.230000,10.110269,0
2012-09-12,10.180000,10.180000,10.180000,10.180000,10.060857,0
2012-09-13,10.270000,10.270000,10.270000,10.270000,10.149799,0
2012-09-14,10.310000,10.310000,10.310000,10.310000,10.189330,0
2012-09-17,10.290000,10.290000,10.290000,10.290000,10.169567,0
2012-09-18,10.270000,10.270000,10.270000,10.270000,10.149799,0
2012-09-19,10.290000,10.290000,10.290000,10.290000,10.169567,0
2012-09-20,10.270000,10.270000,10.270000,10.270000,10.149799,0
2012-09-21,10.270000,10.270000,10.270000,10.270000,10.149799,0
2012-09-24,10.260000,10.260000,10.260000,10.260000,10.139915,0
2012-09-25,10.280000,10.280000,10.280000,10.280000,10.159683,0
2012-09-26,10.320000,10.320000,10.320000,10.320000,10.199214,0
2012-09-27,10.300000,10.300000,10.300000,10.300000,10.179446,0
2012-09-28,10.280000,10.280000,10.280000,10.280000,10.159683,0
2012-10-01,10.290000,10.290000,10.290000,10.290000,10.169567,0
2012-10-02,10.350000,10.350000,10.350000,10.350000,10.228872,0
2012-10-03,10.350000,10.350000,10.350000,10.350000,10.228872,0
2012-10-04,10.380000,10.380000,10.380000,10.380000,10.258515,0
2012-10-05,10.340000,10.340000,10.340000,10.340000,10.218986,0
2012-10-08,10.360000,10.360000,10.360000,10.360000,10.238752,0
2012-10-09,10.350000,10.350000,10.350000,10.350000,10.228872,0
2012-10-10,10.340000,10.340000,10.340000,10.340000,10.218986,0
2012-10-11,10.330000,10.330000,10.330000,10.330000,10.209100,0
2012-10-12,10.330000,10.330000,10.330000,10.330000,10.209100,0
2012-10-15,10.330000,10.330000,10.330000,10.330000,10.209100,0
2012-10-16,10.270000,10.270000,10.270000,10.270000,10.149799,0
2012-10-17,10.240000,10.240000,10.240000,10.240000,10.120153,0
2012-10-18,10.240000,10.240000,10.240000,10.240000,10.120153,0
2012-10-19,10.280000,10.280000,10.280000,10.280000,10.159683,0
2012-10-22,10.270000,10.270000,10.270000,10.270000,10.149799,0
2012-10-23,10.290000,10.290000,10.290000,10.290000,10.169567,0
2012-10-24,10.260000,10.260000,10.260000,10.260000,10.139915,0
2012-10-25,10.240000,10.240000,10.240000,10.240000,10.120153,0
2012-10-26,10.290000,10.290000,10.290000,10.290000,10.169567,0
2012-10-31,10.350000,10.350000,10.350000,10.350000,10.228872,0
2012-11-01,10.350000,10.350000,10.350000,10.350000,10.228872,0
2012-11-02,10.310000,10.310000,10.310000,10.310000,10.189330,0
2012-11-05,10.330000,10.330000,10.330000,10.330000,10.209100,0
2012-11-06,10.320000,10.320000,10.320000,10.320000,10.199214,0
2012-11-07,10.390000,10.390000,10.390000,10.390000,10.268397,0
2012-11-08,10.430000,10.430000,10.430000,10.430000,10.307929,0
2012-11-09,10.400000,10.400000,10.400000,10.400000,10.278279,0
2012-11-12,10.410000,10.410000,10.410000,10.410000,10.288162,0
2012-11-13,10.410000,10.410000,10.410000,10.410000,10.288162,0
2012-11-14,10.400000,10.400000,10.400000,10.400000,10.278279,0
2012-11-15,10.390000,10.390000,10.390000,10.390000,10.268397,0
2012-11-16,10.390000,10.390000,10.390000,10.390000,10.268397,0
