Date,Open,High,Low,Close,Adj Close,Volume
1986-11-06,10.000000,10.000000,10.000000,10.000000,3.485687,0
1986-11-07,10.070000,10.070000,10.070000,10.070000,3.510086,0
1986-11-10,10.060000,10.060000,10.060000,10.060000,3.506601,0
1986-11-11,10.090000,10.090000,10.090000,10.090000,3.517056,0
1986-11-12,10.090000,10.090000,10.090000,10.090000,3.517056,0
1986-11-13,10.090000,10.090000,10.090000,10.090000,3.517056,0
1986-11-14,10.090000,10.090000,10.090000,10.090000,3.517056,0
1986-11-17,10.100000,10.100000,10.100000,10.100000,3.520543,0
1986-11-18,10.100000,10.100000,10.100000,10.100000,3.520543,0
1986-11-19,10.090000,10.090000,10.090000,10.090000,3.517056,0
1986-11-20,10.100000,10.100000,10.100000,10.100000,3.520543,0
1986-11-21,10.140000,10.140000,10.140000,10.140000,3.534487,0
1986-11-24,10.140000,10.140000,10.140000,10.140000,3.534487,0
1986-11-25,10.160000,10.160000,10.160000,10.160000,3.541456,0
1986-11-26,10.190000,10.190000,10.190000,10.190000,3.551914,0
1986-11-28,10.190000,10.190000,10.190000,10.190000,3.551914,0
1986-12-01,10.190000,10.190000,10.190000,10.190000,3.551914,0
1986-12-02,10.230000,10.230000,10.230000,10.230000,3.565857,0
1986-12-03,10.250000,10.250000,10.250000,10.250000,3.572829,0
1986-12-04,10.240000,10.240000,10.240000,10.240000,3.569345,0
1986-12-05,10.230000,10.230000,10.230000,10.230000,3.565857,0
1986-12-08,10.220000,10.220000,10.220000,10.220000,3.562372,0
1986-12-09,10.220000,10.220000,10.220000,10.220000,3.562372,0
1986-12-10,10.240000,10.240000,10.240000,10.240000,3.569345,0
1986-12-11,10.220000,10.220000,10.220000,10.220000,3.562372,0
1986-12-12,10.210000,10.210000,10.210000,10.210000,3.558888,0
1986-12-15,10.210000,10.210000,10.210000,10.210000,3.558888,0
1986-12-16,10.230000,10.230000,10.230000,10.230000,3.565857,0
1986-12-17,10.210000,10.210000,10.210000,10.210000,3.558888,0
1986-12-18,10.200000,10.200000,10.200000,10.200000,3.555400,0
1986-12-19,10.220000,10.220000,10.220000,10.220000,3.562372,0
1986-12-22,10.220000,10.220000,10.220000,10.220000,3.562372,0
1986-12-23,10.200000,10.200000,10.200000,10.200000,3.555400,0
1986-12-24,10.220000,10.220000,10.220000,10.220000,3.562372,0
1986-12-26,10.220000,10.220000,10.220000,10.220000,3.562372,0
1986-12-29,10.190000,10.190000,10.190000,10.190000,3.551914,0
1986-12-30,10.170000,10.170000,10.170000,10.170000,3.544942,0
1986-12-31,10.160000,10.160000,10.160000,10.160000,3.541456,0
1987-01-02,10.220000,10.220000,10.220000,10.220000,3.562372,0
1987-01-05,10.320000,10.320000,10.320000,10.320000,3.597230,0
1987-01-06,10.340000,10.340000,10.340000,10.340000,3.604200,0
1987-01-07,10.400000,10.400000,10.400000,10.400000,3.625115,0
1987-01-08,10.460000,10.460000,10.460000,10.460000,3.646030,0
1987-01-09,10.500000,10.500000,10.500000,10.500000,3.659971,0
1987-01-12,10.550000,10.550000,10.550000,10.550000,3.677400,0
1987-01-13,10.560000,10.560000,10.560000,10.560000,3.680886,0
1987-01-14,10.590000,10.590000,10.590000,10.590000,3.691341,0
1987-01-15,10.630000,10.630000,10.630000,10.630000,3.705285,0
1987-01-16,10.630000,10.630000,10.630000,10.630000,3.705285,0
1987-01-19,10.670000,10.670000,10.670000,10.670000,3.719230,0
1987-01-20,10.670000,10.670000,10.670000,10.670000,3.719230,0
1987-01-21,10.650000,10.650000,10.650000,10.650000,3.712257,0
1987-01-22,10.680000,10.680000,10.680000,10.680000,3.722712,0
1987-01-23,10.650000,10.650000,10.650000,10.650000,3.712257,0
1987-01-26,10.610000,10.610000,10.610000,10.610000,3.698313,0
1987-01-27,10.660000,10.660000,10.660000,10.660000,3.715740,0
1987-01-28,10.680000,10.680000,10.680000,10.680000,3.722712,0
1987-01-29,10.690000,10.690000,10.690000,10.690000,3.726198,0
1987-01-30,10.690000,10.690000,10.690000,10.690000,3.726198,0
1987-02-02,10.710000,10.710000,10.710000,10.710000,3.733169,0
1987-02-03,10.730000,10.730000,10.730000,10.730000,3.740143,0
1987-02-04,10.800000,10.800000,10.800000,10.800000,3.764541,0
1987-02-05,10.860000,10.860000,10.860000,10.860000,3.785455,0
1987-02-06,10.860000,10.860000,10.860000,10.860000,3.785455,0
1987-02-09,10.840000,10.840000,10.840000,10.840000,3.778484,0
1987-02-10,10.790000,10.790000,10.790000,10.790000,3.761056,0
1987-02-11,10.800000,10.800000,10.800000,10.800000,3.764541,0
1987-02-12,10.800000,10.800000,10.800000,10.800000,3.764541,0
1987-02-13,10.840000,10.840000,10.840000,10.840000,3.778484,0
1987-02-17,10.900000,10.900000,10.900000,10.900000,3.799399,0
1987-02-18,10.920000,10.920000,10.920000,10.920000,3.806372,0
1987-02-19,10.880000,10.880000,10.880000,10.880000,3.792428,0
1987-02-20,10.970000,10.970000,10.970000,10.970000,3.823801,0
1987-02-23,10.940000,10.940000,10.940000,10.940000,3.813342,0
1987-02-24,10.950000,10.950000,10.950000,10.950000,3.816827,0
1987-02-25,10.960000,10.960000,10.960000,10.960000,3.820309,0
1987-02-26,10.960000,10.960000,10.960000,10.960000,3.820309,0
1987-02-27,10.970000,10.970000,10.970000,10.970000,3.823801,0
1987-03-02,10.990000,10.990000,10.990000,10.990000,3.830768,0
1987-03-03,11.020000,11.020000,11.020000,11.020000,3.841227,0
1987-03-04,11.050000,11.050000,11.050000,11.050000,3.851686,0
1987-03-05,11.060000,11.060000,11.060000,11.060000,3.855171,0
1987-03-06,11.050000,11.050000,11.050000,11.050000,3.851686,0
1987-03-09,11.040000,11.040000,11.040000,11.040000,3.848198,0
1987-03-10,10.970000,10.970000,10.970000,10.970000,3.858750,0
1987-03-11,10.980000,10.980000,10.980000,10.980000,3.862270,0
1987-03-12,11.000000,11.000000,11.000000,11.000000,3.869303,0
1987-03-13,11.000000,11.000000,11.000000,11.000000,3.869303,0
1987-03-16,10.990000,10.990000,10.990000,10.990000,3.865785,0
1987-03-17,10.990000,10.990000,10.990000,10.990000,3.865785,0
1987-03-18,11.060000,11.060000,11.060000,11.060000,3.890410,0
1987-03-19,11.060000,11.060000,11.060000,11.060000,3.890410,0
1987-03-20,11.060000,11.060000,11.060000,11.060000,3.890410,0
1987-03-23,11.060000,11.060000,11.060000,11.060000,3.890410,0
1987-03-24,11.080000,11.080000,11.080000,11.080000,3.897443,0
1987-03-25,11.130000,11.130000,11.130000,11.130000,3.915031,0
1987-03-26,11.160000,11.160000,11.160000,11.160000,3.925586,0
1987-03-27,11.160000,11.160000,11.160000,11.160000,3.925586,0
1987-03-30,11.030000,11.030000,11.030000,11.030000,3.879855,0
1987-03-31,11.000000,11.000000,11.000000,11.000000,3.869303,0
1987-04-01,11.020000,11.020000,11.020000,11.020000,3.876340,0
1987-04-02,11.030000,11.030000,11.030000,11.030000,3.879855,0
1987-04-03,11.070000,11.070000,11.070000,11.070000,3.893928,0
1987-04-06,11.110000,11.110000,11.110000,11.110000,3.907998,0
1987-04-07,11.080000,11.080000,11.080000,11.080000,3.897443,0
1987-04-08,11.060000,11.060000,11.060000,11.060000,3.890410,0
1987-04-09,11.000000,11.000000,11.000000,11.000000,3.869303,0
1987-04-10,10.960000,10.960000,10.960000,10.960000,3.855232,0
1987-04-13,10.890000,10.890000,10.890000,10.890000,3.830609,0
1987-04-14,10.770000,10.770000,10.770000,10.770000,3.788400,0
1987-04-15,10.830000,10.830000,10.830000,10.830000,3.809507,0
1987-04-16,10.740000,10.740000,10.740000,10.740000,3.777847,0
1987-04-20,10.840000,10.840000,10.840000,10.840000,3.813023,0
1987-04-21,10.860000,10.860000,10.860000,10.860000,3.820057,0
1987-04-22,10.820000,10.820000,10.820000,10.820000,3.805989,0
1987-04-23,10.800000,10.800000,10.800000,10.800000,3.798952,0
1987-04-24,10.730000,10.730000,10.730000,10.730000,3.774331,0
1987-04-27,10.710000,10.710000,10.710000,10.710000,3.767293,0
1987-04-28,10.720000,10.720000,10.720000,10.720000,3.770812,0
1987-04-29,10.730000,10.730000,10.730000,10.730000,3.774331,0
1987-04-30,10.920000,10.920000,10.920000,10.920000,3.841160,0
1987-05-01,10.760000,10.760000,10.760000,10.760000,3.784883,0
1987-05-04,10.750000,10.750000,10.750000,10.750000,3.781364,0
1987-05-05,10.810000,10.810000,10.810000,10.810000,3.802470,0
1987-05-06,10.810000,10.810000,10.810000,10.810000,3.802470,0
1987-05-07,10.820000,10.820000,10.820000,10.820000,3.805989,0
1987-05-08,10.840000,10.840000,10.840000,10.840000,3.813023,0
1987-05-11,10.830000,10.830000,10.830000,10.830000,3.809507,0
1987-05-12,10.830000,10.830000,10.830000,10.830000,3.809507,0
1987-05-13,10.820000,10.820000,10.820000,10.820000,3.805989,0
1987-05-14,10.830000,10.830000,10.830000,10.830000,3.809507,0
